Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),sid,lat,long
Admiralty,2015,8,12,0.8,0.4,0.4,0.4,26.6,27.9,25.1,6.4,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,13,0,0,0,0,28.4,32.7,25.9,8,37.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,14,0,0,0,0,29,32.4,26.6,7.7,31.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,15,0,0,0,0,29.1,32.8,27.2,9.7,33.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,16,0,0,0,0,28.8,32.3,27.3,8.4,44.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,17,0.8,0.8,0.8,0.8,28.7,31.6,26.5,7,42.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,18,0,0,0,0,29.2,32.9,26.8,7.8,29.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,19,0,0,0,0,29.3,32.8,26.8,6.7,28.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,20,0,0,0,0,29.4,32.4,27.2,6,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,21,16.8,10.6,16.4,16.8,28.2,31.4,24.9,6.9,29.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,22,0,0,0,0,28.9,32.4,26.6,6.4,33.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,23,0,0,0,0,29,32.6,27.2,10,33.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,24,0,0,0,0,28.9,31.6,27.4,7.7,27.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,25,1,0.6,0.8,1,27.7,31.2,25.7,6.4,36.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,26,0,0,0,0,28.3,32.2,25.9,6.4,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,27,0,0,0,0,28.6,32.6,25.4,9.6,29.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,28,0,0,0,0,29,32.8,26.2,10.2,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,29,0,0,0,0,29.7,33.4,27.8,10.1,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,30,0,0,0,0,29.4,32.6,27.1,7.9,32.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,8,31,0,0,0,0,29.3,32.9,27.2,10,37.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,1,0,0,0,0,29.3,33,26.8,7,28.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,2,0,0,0,0,29.2,33.2,26.9,8.9,32.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,3,2.4,2.4,2.4,2.4,28.9,32.3,27.3,10.1,37.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,4,5,5,5,5,28.3,31.5,25.9,6.6,38.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,5,0,0,0,0,28.9,33.9,25.3,5.8,26.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,6,0,0,0,0,29.4,33,26.8,6.1,25.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,7,0,0,0,0,29,32.6,26.2,6.2,24.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,8,0,0,0,0,28.9,32.3,26.8,6.7,29.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,9,41,28.6,36.6,40.8,26.2,30,22.8,6.2,52.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,10,0,0,0,0,27.3,30.6,24,5.2,24.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,11,0,0,0,0,28.8,33.1,25.2,7.4,27.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,12,0,0,0,0,28.8,32,26.6,6.5,28.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,13,0,0,0,0,29.2,32.8,26.9,5.8,21.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,14,0,0,0,0,28.7,31.6,27.2,6.5,24.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,15,5.6,3.2,3.6,3.8,26.4,29.5,24.4,5.7,45,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,16,4.8,4.2,4.4,4.8,27.1,30.3,24.7,6.1,34.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,17,0,0,0,0,28.8,32.1,26.7,5.8,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,18,0,0,0,0,28.9,32,27.3,11.5,29.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,19,0,0,0,0,28.9,32.5,27.1,11.9,35.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,20,13,11,13,13,28.6,33.3,26.2,6.6,29.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,21,72.2,29,49.2,71.6,27.9,33,23.1,5.6,40,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,22,0,0,0,0,28.2,32.3,25,6.5,31,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,23,0,0,0,0,28.3,30.9,26.3,7.8,29.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,24,0,0,0,0,28.3,32.2,25.7,6,25.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,25,0,0,0,0,28.9,32.5,26.4,5.7,25.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,26,0,0,0,0,29,33.4,25.5,7,27.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,27,0,0,0,0,29.2,33.3,26.3,5.2,22.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,28,3.6,1.4,2,3,27.6,30.7,24.3,6.1,36,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,29,0,0,0,0,28.2,31.7,24.9,5.7,26.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,9,30,9.8,9.2,9.6,9.6,27.8,32.3,24,6.5,42.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,1,0,0,0,0,28.3,33,25.5,6.3,29.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,2,14.2,8.6,9.6,10.2,27.3,32.3,23.7,7.1,37.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,3,0,0,0,0,28.4,31.7,25.5,5.6,21.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,4,0,0,0,0,29,32.3,26.6,6.6,29.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,5,0,0,0,0,28,31.3,26.2,5.3,32,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,6,0,0,0,0,27.7,32.5,25.6,6.7,23.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,7,13.4,13,13,13,27.6,32.3,24.9,5.7,34.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,8,0.2,0.2,0.2,0.2,27.7,33.5,25.3,5.2,31.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,9,0,0,0,0,29,33.8,24.8,5.4,22.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,10,0,0,0,0,29.3,33.6,25.7,5.5,24.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,11,0,0,0,0,29.7,33.9,27,8.4,24.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,12,0,0,0,0,29.4,34.2,26.9,6.9,31,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,13,0,0,0,0,28.9,34,25.8,7.8,38.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,14,0,0,0,0,28.7,33.1,26.5,7.4,36.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,15,0,0,0,0,29.2,33.7,25.9,7.1,23.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,16,0,0,0,0,29.1,33.2,25.9,7.1,23.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,17,0,0,0,0,29.5,33.6,26.6,6.4,24.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,18,0,0,0,0,29.4,32.7,26.4,5.7,22,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,19,0,0,0,0,29.7,33.4,26.4,5.8,25.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,20,0,0,0,0,29.4,33.3,26.1,6.3,27,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,21,0,0,0,0,29.3,33,25.4,8.7,33.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,22,0,0,0,0,29.6,33.5,27.2,6.8,24.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,23,0,0,0,0,29.7,33.9,27.7,8.7,27,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,24,9.8,9,9,9,28.7,31.7,25.4,8.4,38.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,25,0,0,0,0,28.2,31.5,26.2,5.8,25.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,26,0,0,0,0,28.9,34,26.7,7.7,23.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,27,0,0,0,0,28.4,33.1,25.6,6.1,28.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,28,17,9.4,12,15,26.5,30.8,22.2,8.8,55.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,29,0,0,0,0,28.3,32.6,24.6,10,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,30,30.8,29.8,30.8,30.8,27.3,33.9,23.5,6,27.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,10,31,0.2,0.2,0.2,0.2,26.9,31.6,25.2,6.2,23,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,1,13.8,13.6,13.6,13.6,26.9,33.6,24.5,5.4,38.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,2,18.8,13.2,17.2,18.8,26.5,32.8,23.8,7.3,25.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,3,6.4,6,6,6,27.4,34.1,24.7,6.6,45.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,4,0,0,0,0,27.4,32.4,25,6.3,26.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,5,0,0,0,0,28.4,32.6,25.3,6.4,23.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,6,0,0,0,0,28.5,32.5,26.5,7.2,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,7,33.8,26.4,33,33.8,27.3,32.6,23.2,6.8,48.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,8,5.8,4.8,5,5,26.8,31.6,24.7,4.6,21.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,9,0.4,0.2,0.2,0.2,27.8,31.7,24.5,6,21.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,10,0.4,0.4,0.4,0.4,27.7,33.9,25.7,6.3,27,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,11,27.4,20.6,25.8,27.4,26.5,33.1,24.3,6,47.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,12,19.6,14.6,16.2,19.4,27,32.2,24.9,6.8,39.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,13,0.2,0.2,0.2,0.2,27.1,30.2,25.1,5.7,26.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,14,0,0,0,0,28.5,33.1,25.4,8.6,33.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,15,6.2,5.4,5.6,5.8,27.3,30.3,24.4,5.9,37.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,16,38.8,24.2,34.2,35.8,25.6,30.1,23.1,6.4,35.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,17,16.4,8.6,11.8,15.6,26.8,32,23.2,6.8,27.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,18,0,0,0,0,28.1,32.3,25.2,9.6,31.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,19,1.2,1.2,1.2,1.2,28,32.8,24.9,6.4,45,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,20,12.6,8.4,12.4,12.4,26.6,31.3,24.8,5.6,40,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,21,38.8,28,33,35.4,26.6,32.3,23.9,5.4,31,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,22,0,0,0,0,27.8,31.2,25.1,5.9,27,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,23,0.2,0.2,0.2,0.2,28.2,34,25.6,6.7,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,24,44.4,24,30.4,42.4,26.2,29.7,24,5.2,35.3,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,25,0.8,0.6,0.8,0.8,26.9,32.4,24.7,5.7,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,26,11.8,7.8,9,9,26.3,30.7,24.4,9.3,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,27,8.4,5.4,5.4,8.4,26.8,30.5,24.5,6.8,20.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,28,1.8,1.4,1.4,1.4,28,34.2,25.2,7,34.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,29,1,0.8,0.8,0.8,28,32.9,24.9,7.5,30.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,11,30,42.2,25,27,29.6,27,31.4,24.3,6.9,29.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,1,27.2,12.2,14.6,22,26,31.1,23.4,7.6,50,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,2,0,0,0,0,26.9,31.9,25.1,6.8,32,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,3,0,0,0,0,28.2,32.6,25.3,8.7,33.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,4,15,14.6,14.8,14.8,28,32.9,25.6,6.6,36.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,5,48.2,24.2,26.6,43.6,27,32.8,23.8,6.8,34.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,6,2.6,1.8,1.8,1.8,27.1,31.8,25.3,7.4,40.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,7,0,0,0,0,28.1,31.9,25,11.7,37.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,8,16.8,13.6,13.6,13.6,27.4,32.4,24.5,5.7,55.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,9,2.4,1,1.2,1.6,27.7,32.4,24.6,7.4,27,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,10,22.6,10.2,13.4,13.6,27.3,33.7,24.1,7.1,34.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,11,5.2,4.6,5,5.2,27,30.7,24.7,5,32.4,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,12,42.6,19.6,36.8,38,26.4,32.1,24.6,6.1,40.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,13,14.2,5.6,5.8,5.8,25.3,29.1,23.7,6.8,23.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,14,15.8,14.8,14.8,14.8,26.7,31.3,23.8,5.3,33.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,15,0,0,0,0,27.1,29.4,25.4,7.4,24.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,16,1,1,1,1,27.3,29.7,23.8,8.4,51.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,17,0,0,0,0,27.2,29.6,25.7,11.1,47.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,18,3.4,3,3.2,3.2,27.1,29.7,23.8,11.8,56.5,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,19,0,0,0,0,28,32,25,11.9,36.7,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,20,0,0,0,0,28.2,31.9,24.9,8.4,33.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,21,0.2,0.2,0.2,0.2,28.6,33.5,25.8,7.4,29.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,22,0,0,0,0,28.9,33.4,26.1,8.1,32,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,23,9.4,8.8,9,9.4,28.1,32.4,23.3,8.3,37.8,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,24,13,4.8,8.4,12.2,26.4,28.1,24.3,7.6,29.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,25,6,6,6,6,27.4,31,24.8,11.4,51.1,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,26,0,0,0,0,28,31.9,25.7,12.5,43.9,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,27,0,0,0,0,28,31.3,25.2,11,34.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,28,2.8,2.8,2.8,2.8,28,32,25.7,10.3,39.2,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,29,21.2,13,14,14.2,25.7,28.3,23.7,11.7,43.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,30,0,0,0,0,27.7,31.6,25.2,14.9,44.6,,,,,,,S104,1.4439,103.7854
Admiralty,2015,12,31,0.8,0.4,0.4,0.4,26.7,30.1,25.2,11.4,42.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,1,10.4,5.4,6.2,6.8,26.6,28.5,24.5,10.1,41.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,2,13,9.2,11,11.2,25.7,27.9,23.1,7.9,49.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,3,0.2,0.2,0.2,0.2,25.8,26.7,25.3,7.9,28.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,4,0.4,0.2,0.4,0.4,27.6,31.1,25.2,11.2,34.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,5,0,0,0,0,28.3,31.9,25.8,12.6,34.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,6,0.4,0.4,0.4,0.4,28.2,31.7,26.2,12.6,37.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,7,0,0,0,0,28.2,32.4,25.7,14,37.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,8,0,0,0,0,28.1,31.9,25.6,13,43.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,9,0,0,0,0,28.2,32.3,25.7,12.6,39.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,10,0,0,0,0,28.4,32.7,26.1,11.2,36.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,11,33.8,22.4,33.8,33.8,28,32.2,24.4,8.6,29.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,12,0,0,0,0,28.5,32.1,26,12.6,35.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,13,0,0,0,0,28.4,32.5,26.3,12.2,36.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,14,1.6,1.4,1.4,1.4,28.3,31.4,26.4,10.1,29.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,15,16.6,7.4,10,10.8,27.2,30.3,24.8,5.8,20.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,16,2,1.4,1.4,2,27.2,32.7,25.2,5.4,31.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,17,20.8,8.2,14.4,19.4,26.7,31.2,23.8,6.5,38.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,18,14,13.8,14,14,27.9,34.4,25,6.1,26.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,19,0,0,0,0,28.2,31.5,26.1,10.8,35.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,20,0.4,0.4,0.4,0.4,28.2,31.5,26,7.9,31.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,21,0.4,0.4,0.4,0.4,27.9,30.3,26.5,10.4,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,22,28.2,13.8,19.6,21.8,27.6,31.4,26.1,8.3,33.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,23,6.6,6.2,6.4,6.4,27.8,32.3,25.7,11.5,43.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,24,0,0,0,0,28.4,31.9,26,15.8,51.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,25,5,5,5,5,27.4,31.3,25.3,14,64.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,26,7.4,6.6,6.6,6.6,27.1,29.5,25.1,11.9,40.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,27,0.2,0.2,0.2,0.2,28.2,31.4,25.7,13,40.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,28,5.4,3.2,4.6,5,27.6,32.6,25,9.7,30.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,29,0,0,0,0,27.7,31.5,25,10.1,39.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,30,0,0,0,0,28.4,33,25.9,11.5,33.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,1,31,7.6,5.8,5.8,6.8,28,31.8,25.9,10.4,38.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,1,0,0,0,0,28.5,32.4,25.7,14,43.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,2,6.6,3.8,4.8,6.4,27.4,30.8,24.3,11.5,40.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,3,0,0,0,0,28.2,32.6,25.6,10.1,36.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,4,4.2,2.2,2.8,4.2,27.4,30.5,26,8.6,27,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,5,3,2,2,2.8,27.6,31.6,25.7,6.8,25.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,6,2.6,1.2,1.2,1.2,28,31.4,26.1,14.8,44.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,7,33.6,19.4,24.2,27.4,26.4,28.1,24,18,56.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,8,0,0,0,0,26.8,28.3,25.9,16.6,52.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,9,0,0,0,0,26.5,28.5,25.2,9.7,27.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,10,7.6,2.8,5,7.6,26.2,28,24.7,12.2,35.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,11,0,0,0,0,26.9,29.7,24.9,11.2,28.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,12,6.2,6.2,6.2,6.2,27.2,31.7,23.6,10.4,40.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,13,0.2,0.2,0.2,0.2,28.1,31.8,26.1,14,40.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,14,41.2,15.4,24.4,36.4,27.1,32.6,24.8,9.4,42.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,15,0,0,0,0,28.3,32.2,25.6,11.9,34.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,16,0,0,0,0,28,31.4,26.1,16.2,52.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,17,0,0,0,0,27.6,30.9,25.3,14.8,50.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,18,0,0,0,0,27.3,30.8,24.6,10.4,45.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,19,69,15.2,27.8,41.6,24.7,26.7,23.5,7.2,32.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,20,1.4,1.2,1.2,1.4,26.1,28.4,24.2,10.4,38.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,21,0,0,0,0,27.1,31.5,24.6,12.6,42.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,22,0,0,0,0,27.5,31.3,24.9,13,38.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,23,0,0,0,0,27.4,30.7,25.2,12.6,36.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,24,13.4,8.2,8.4,9.6,25.7,29.1,24,11.2,34.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,25,0.2,0.2,0.2,0.2,27.3,31,24.8,18,58,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,26,0,0,0,0,27.6,31.1,25.1,15.1,43.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,27,0,0,0,0,27.8,31.9,25.1,13.7,43.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,28,0,0,0,0,27.9,31.4,25.7,15.8,46.8,,,,,,,S104,1.4439,103.7854
Admiralty,2016,2,29,0.2,0.2,0.2,0.2,28.1,31.4,26.1,16.9,47.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,1,0,0,0,0,27.9,31.8,25.7,16.2,44.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,2,0,0,0,0,27.8,31.1,25.5,17.3,48.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,3,0,0,0,0,27.8,32,25.6,16.2,52.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,4,0.6,0.4,0.4,0.4,27.6,30.7,25.8,13.3,37.1,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,5,0,0,0,0,28.1,32.3,25.8,12.2,39.2,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,6,0,0,0,0,28.6,33,26.5,14,38.5,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,7,9.4,7,8.4,9.2,27.8,31.6,26,12.6,37.1,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,8,8.2,3.6,4.2,4.6,27.5,31.7,25.4,8.6,31.3,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,9,0,0,0,0,28.9,33.2,26.3,11.2,31,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,10,4,1.6,2.2,2.4,28,34.1,26.3,7.6,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,11,0,0,0,0,28.8,33.8,26.2,12.2,37.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,12,0,0,0,0,28.5,32.2,25.7,12.2,34.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,13,2.2,1,1.2,1.8,28.2,32.9,25.2,10.4,35.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,14,0.4,0.4,0.4,0.4,28.6,33.9,26.3,9.4,36.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,15,0,0,0,0,28.6,32.6,26.2,10.8,34.9,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,16,0,0,0,0,28.4,34,25.1,8.6,26.6,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,17,0,0,0,0,28.6,34.4,25.5,11.5,31.7,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,18,0,0,0,0,28.7,33.9,25.9,10.4,32.4,,,,,,,S104,1.4439,103.7854
Admiralty,2016,3,19,0,0,0,0,28.6,33.7,25.6,11.9,33.1,,,,,,,S104,1.4439,103.7854
